<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZA;10;240208;144000;971.0000000;971.0000000;970.0000000;970.0000000;480
GAZA;10;240208;153000;972.0000000;972.0000000;972.0000000;972.0000000;10
GAZA;10;240208;160000;972.0000000;972.0000000;972.0000000;972.0000000;10
GAZA;10;240208;171000;971.0000000;971.0000000;971.0000000;971.0000000;10
GAZA;10;240208;174000;971.0000000;971.0000000;967.0000000;968.0000000;100
GAZA;10;240208;181000;966.0000000;966.0000000;966.0000000;966.0000000;40
GAZA;10;240208;182000;965.0000000;969.0000000;965.0000000;969.0000000;20
GAZA;10;240208;184000;969.0000000;969.0000000;969.0000000;969.0000000;100
GAZA;10;240209;100000;970.0000000;970.0000000;970.0000000;970.0000000;10
GAZA;10;240209;101000;972.0000000;986.0000000;972.0000000;984.0000000;350
GAZA;10;240209;102000;981.0000000;989.0000000;980.0000000;980.0000000;180
GAZA;10;240209;103000;980.0000000;980.0000000;960.0000000;960.0000000;540
GAZA;10;240209;104000;962.0000000;967.0000000;961.0000000;962.0000000;530
GAZA;10;240209;105000;961.0000000;961.0000000;961.0000000;961.0000000;110
GAZA;10;240209;110000;967.0000000;967.0000000;960.0000000;960.0000000;210
GAZA;10;240209;111000;960.0000000;960.0000000;960.0000000;960.0000000;30
GAZA;10;240209;112000;963.0000000;969.0000000;963.0000000;969.0000000;60
GAZA;10;240209;114000;960.0000000;960.0000000;958.0000000;958.0000000;50
GAZA;10;240209;115000;961.0000000;964.0000000;956.0000000;957.0000000;130
GAZA;10;240209;120000;963.0000000;963.0000000;963.0000000;963.0000000;20
GAZA;10;240209;121000;963.0000000;968.0000000;963.0000000;968.0000000;20
GAZA;10;240209;122000;967.0000000;967.0000000;967.0000000;967.0000000;10
GAZA;10;240209;125000;961.0000000;964.0000000;961.0000000;964.0000000;30
GAZA;10;240209;130000;964.0000000;964.0000000;964.0000000;964.0000000;20
GAZA;10;240209;131000;960.0000000;960.0000000;957.0000000;957.0000000;30
GAZA;10;240209;132000;956.0000000;956.0000000;945.0000000;946.0000000;420
GAZA;10;240209;133000;946.0000000;946.0000000;775.0000000;939.0000000;5960
GAZA;10;240209;134000;931.0000000;931.0000000;919.0000000;923.0000000;1430
GAZA;10;240209;135000;926.0000000;940.0000000;926.0000000;938.0000000;470
GAZA;10;240209;140000;931.0000000;933.0000000;917.0000000;932.0000000;660
GAZA;10;240209;141000;933.0000000;933.0000000;927.0000000;927.0000000;60
GAZA;10;240209;142000;923.0000000;933.0000000;923.0000000;933.0000000;100
GAZA;10;240209;143000;933.0000000;933.0000000;923.0000000;933.0000000;300
GAZA;10;240209;144000;935.0000000;935.0000000;932.0000000;932.0000000;110
GAZA;10;240209;145000;930.0000000;936.0000000;928.0000000;936.0000000;210
GAZA;10;240209;150000;934.0000000;934.0000000;934.0000000;934.0000000;40
GAZA;10;240209;151000;934.0000000;934.0000000;934.0000000;934.0000000;10
GAZA;10;240209;152000;929.0000000;933.0000000;928.0000000;928.0000000;130
GAZA;10;240209;153000;927.0000000;927.0000000;926.0000000;927.0000000;100
GAZA;10;240209;154000;927.0000000;951.0000000;920.0000000;930.0000000;1540
GAZA;10;240209;155000;927.0000000;928.0000000;920.0000000;928.0000000;420
GAZA;10;240209;160000;925.0000000;926.0000000;921.0000000;926.0000000;120
GAZA;10;240209;161000;927.0000000;929.0000000;923.0000000;929.0000000;100
GAZA;10;240209;162000;929.0000000;930.0000000;920.0000000;920.0000000;240
GAZA;10;240209;163000;921.0000000;921.0000000;920.0000000;920.0000000;50
GAZA;10;240209;164000;923.0000000;930.0000000;923.0000000;929.0000000;170
GAZA;10;240209;165000;930.0000000;930.0000000;930.0000000;930.0000000;110
GAZA;10;240209;170000;930.0000000;934.0000000;930.0000000;934.0000000;110
GAZA;10;240209;171000;929.0000000;929.0000000;929.0000000;929.0000000;10
GAZA;10;240209;174000;932.0000000;933.0000000;925.0000000;925.0000000;80
GAZA;10;240209;175000;932.0000000;932.0000000;925.0000000;925.0000000;30
GAZA;10;240209;180000;921.0000000;921.0000000;920.0000000;920.0000000;80
GAZA;10;240209;181000;923.0000000;933.0000000;920.0000000;933.0000000;280
GAZA;10;240209;182000;933.0000000;933.0000000;928.0000000;928.0000000;120
GAZA;10;240209;183000;936.0000000;941.0000000;924.0000000;924.0000000;180
GAZA;10;240209;184000;924.0000000;924.0000000;924.0000000;924.0000000;120
GAZA;10;240212;100000;928.0000000;928.0000000;911.0000000;922.0000000;290
GAZA;10;240212;101000;931.0000000;932.0000000;923.0000000;923.0000000;180
GAZA;10;240212;102000;925.0000000;925.0000000;923.0000000;923.0000000;190
GAZA;10;240212;103000;920.0000000;920.0000000;916.0000000;916.0000000;270
GAZA;10;240212;104000;916.0000000;916.0000000;916.0000000;916.0000000;20
GAZA;10;240212;105000;916.0000000;916.0000000;916.0000000;916.0000000;30
GAZA;10;240212;110000;922.0000000;922.0000000;922.0000000;922.0000000;20
GAZA;10;240212;111000;916.0000000;921.0000000;916.0000000;921.0000000;50
GAZA;10;240212;112000;921.0000000;921.0000000;921.0000000;921.0000000;60
GAZA;10;240212;113000;925.0000000;925.0000000;925.0000000;925.0000000;10
GAZA;10;240212;114000;925.0000000;925.0000000;925.0000000;925.0000000;60
GAZA;10;240212;115000;926.0000000;927.0000000;922.0000000;922.0000000;40
GAZA;10;240212;120000;926.0000000;927.0000000;926.0000000;927.0000000;80
GAZA;10;240212;122000;930.0000000;930.0000000;930.0000000;930.0000000;10
GAZA;10;240212;124000;930.0000000;930.0000000;930.0000000;930.0000000;10
GAZA;10;240212;130000;930.0000000;930.0000000;920.0000000;920.0000000;70
GAZA;10;240212;131000;919.0000000;919.0000000;919.0000000;919.0000000;10
GAZA;10;240212;132000;918.0000000;918.0000000;916.0000000;916.0000000;30
GAZA;10;240212;134000;923.0000000;923.0000000;910.0000000;910.0000000;110
GAZA;10;240212;141000;912.0000000;912.0000000;912.0000000;912.0000000;20
GAZA;10;240212;143000;918.0000000;918.0000000;918.0000000;918.0000000;20
GAZA;10;240212;152000;919.0000000;920.0000000;914.0000000;914.0000000;50
GAZA;10;240212;153000;913.0000000;913.0000000;913.0000000;913.0000000;10
GAZA;10;240212;154000;912.0000000;912.0000000;912.0000000;912.0000000;10
GAZA;10;240212;155000;911.0000000;911.0000000;911.0000000;911.0000000;10
GAZA;10;240212;161000;910.0000000;910.0000000;910.0000000;910.0000000;10
GAZA;10;240212;163000;917.0000000;920.0000000;912.0000000;912.0000000;80
GAZA;10;240212;164000;919.0000000;919.0000000;919.0000000;919.0000000;10
GAZA;10;240212;171000;921.0000000;921.0000000;921.0000000;921.0000000;10
GAZA;10;240212;174000;924.0000000;924.0000000;924.0000000;924.0000000;20
GAZA;10;240212;180000;923.0000000;923.0000000;923.0000000;923.0000000;10
GAZA;10;240212;183000;918.0000000;918.0000000;912.0000000;912.0000000;60
GAZA;10;240212;184000;910.0000000;910.0000000;910.0000000;910.0000000;140
GAZA;10;240213;100000;918.0000000;996.0000000;861.0000000;941.0000000;570
GAZA;10;240213;101000;942.0000000;968.0000000;910.0000000;911.0000000;170
GAZA;10;240213;102000;911.0000000;919.0000000;910.0000000;918.0000000;90
GAZA;10;240213;103000;911.0000000;920.0000000;908.0000000;908.0000000;80
GAZA;10;240213;104000;907.0000000;907.0000000;905.0000000;905.0000000;40
GAZA;10;240213;105000;905.0000000;905.0000000;881.0000000;881.0000000;90
GAZA;10;240213;110000;890.0000000;890.0000000;890.0000000;890.0000000;10
GAZA;10;240213;111000;914.0000000;916.0000000;895.0000000;915.0000000;250
GAZA;10;240213;113000;915.0000000;915.0000000;915.0000000;915.0000000;10
GAZA;10;240213;121000;896.0000000;898.0000000;881.0000000;898.0000000;230
GAZA;10;240213;122000;885.0000000;885.0000000;885.0000000;885.0000000;10
GAZA;10;240213;123000;900.0000000;902.0000000;900.0000000;900.0000000;60
GAZA;10;240213;124000;899.0000000;899.0000000;899.0000000;899.0000000;10
GAZA;10;240213;125000;898.0000000;898.0000000;897.0000000;897.0000000;20
GAZA;10;240213;130000;897.0000000;897.0000000;896.0000000;896.0000000;20
GAZA;10;240213;132000;885.0000000;895.0000000;883.0000000;883.0000000;60
GAZA;10;240213;133000;884.0000000;884.0000000;882.0000000;882.0000000;60
GAZA;10;240213;134000;882.0000000;892.0000000;882.0000000;892.0000000;30
GAZA;10;240213;135000;896.0000000;907.0000000;896.0000000;907.0000000;50
GAZA;10;240213;154000;892.0000000;892.0000000;892.0000000;892.0000000;10
GAZA;10;240213;155000;907.0000000;908.0000000;907.0000000;908.0000000;20
GAZA;10;240213;160000;890.0000000;906.0000000;887.0000000;906.0000000;180
GAZA;10;240213;161000;908.0000000;908.0000000;908.0000000;908.0000000;10
GAZA;10;240213;165000;903.0000000;903.0000000;903.0000000;903.0000000;20
GAZA;10;240213;170000;888.0000000;900.0000000;882.0000000;900.0000000;200
GAZA;10;240213;171000;900.0000000;900.0000000;887.0000000;887.0000000;40
GAZA;10;240213;173000;899.0000000;899.0000000;889.0000000;889.0000000;50
GAZA;10;240213;174000;899.0000000;899.0000000;890.0000000;890.0000000;70
GAZA;10;240213;180000;899.0000000;903.0000000;891.0000000;897.0000000;100
GAZA;10;240213;181000;896.0000000;896.0000000;896.0000000;896.0000000;40
GAZA;10;240213;182000;892.0000000;892.0000000;892.0000000;892.0000000;20
GAZA;10;240213;183000;891.0000000;891.0000000;888.0000000;888.0000000;50
GAZA;10;240213;184000;904.0000000;904.0000000;904.0000000;904.0000000;120
GAZA;10;240214;100000;911.0000000;915.0000000;900.0000000;911.0000000;960
GAZA;10;240214;101000;908.0000000;932.0000000;908.0000000;932.0000000;320
GAZA;10;240214;102000;928.0000000;931.0000000;910.0000000;911.0000000;440
GAZA;10;240214;103000;910.0000000;910.0000000;905.0000000;905.0000000;130
GAZA;10;240214;113000;914.0000000;915.0000000;914.0000000;915.0000000;30
GAZA;10;240214;114000;913.0000000;913.0000000;913.0000000;913.0000000;60
GAZA;10;240214;115000;913.0000000;913.0000000;913.0000000;913.0000000;40
GAZA;10;240214;120000;906.0000000;914.0000000;906.0000000;914.0000000;80
GAZA;10;240214;122000;905.0000000;905.0000000;905.0000000;905.0000000;10
GAZA;10;240214;124000;904.0000000;905.0000000;904.0000000;905.0000000;20
GAZA;10;240214;130000;905.0000000;910.0000000;903.0000000;903.0000000;50
GAZA;10;240214;132000;903.0000000;914.0000000;902.0000000;914.0000000;240
GAZA;10;240214;133000;914.0000000;914.0000000;914.0000000;914.0000000;10
GAZA;10;240214;134000;914.0000000;923.0000000;914.0000000;923.0000000;130
GAZA;10;240214;135000;907.0000000;907.0000000;907.0000000;907.0000000;50
GAZA;10;240214;140000;908.0000000;908.0000000;908.0000000;908.0000000;10
GAZA;10;240214;141000;907.0000000;907.0000000;904.0000000;904.0000000;80
GAZA;10;240214;142000;904.0000000;904.0000000;904.0000000;904.0000000;10
GAZA;10;240214;144000;912.0000000;912.0000000;912.0000000;912.0000000;20
GAZA;10;240214;145000;911.0000000;911.0000000;911.0000000;911.0000000;10
GAZA;10;240214;150000;911.0000000;914.0000000;911.0000000;914.0000000;30
GAZA;10;240214;154000;905.0000000;905.0000000;894.0000000;894.0000000;1000
GAZA;10;240214;155000;893.0000000;894.0000000;893.0000000;893.0000000;60
GAZA;10;240214;160000;894.0000000;898.0000000;887.0000000;898.0000000;150
GAZA;10;240214;161000;899.0000000;899.0000000;888.0000000;888.0000000;40
GAZA;10;240214;162000;899.0000000;899.0000000;890.0000000;890.0000000;120
GAZA;10;240214;163000;897.0000000;897.0000000;897.0000000;897.0000000;10
GAZA;10;240214;165000;896.0000000;896.0000000;896.0000000;896.0000000;20
GAZA;10;240214;171000;895.0000000;899.0000000;895.0000000;899.0000000;100
GAZA;10;240214;174000;896.0000000;896.0000000;896.0000000;896.0000000;10
GAZA;10;240214;175000;889.0000000;897.0000000;886.0000000;897.0000000;130
GAZA;10;240214;180000;899.0000000;899.0000000;899.0000000;899.0000000;10
GAZA;10;240214;181000;899.0000000;899.0000000;899.0000000;899.0000000;10
GAZA;10;240214;182000;899.0000000;900.0000000;899.0000000;900.0000000;60
GAZA;10;240214;183000;890.0000000;891.0000000;883.0000000;885.0000000;570
GAZA;10;240214;184000;882.0000000;882.0000000;882.0000000;882.0000000;10
GAZA;10;240215;100000;886.0000000;886.0000000;880.0000000;880.0000000;60
GAZA;10;240215;101000;880.0000000;884.0000000;858.0000000;858.0000000;540
GAZA;10;240215;102000;858.0000000;859.0000000;850.0000000;859.0000000;1130
GAZA;10;240215;103000;863.0000000;866.0000000;861.0000000;866.0000000;100
GAZA;10;240215;104000;866.0000000;867.0000000;851.0000000;856.0000000;340
GAZA;10;240215;105000;866.0000000;866.0000000;856.0000000;864.0000000;210
GAZA;10;240215;110000;864.0000000;866.0000000;864.0000000;866.0000000;20
GAZA;10;240215;111000;864.0000000;865.0000000;860.0000000;865.0000000;50
GAZA;10;240215;112000;866.0000000;866.0000000;866.0000000;866.0000000;110
GAZA;10;240215;113000;866.0000000;866.0000000;855.0000000;862.0000000;160
GAZA;10;240215;114000;861.0000000;863.0000000;861.0000000;862.0000000;60
GAZA;10;240215;115000;862.0000000;864.0000000;862.0000000;864.0000000;80
GAZA;10;240215;120000;862.0000000;864.0000000;853.0000000;864.0000000;140
GAZA;10;240215;122000;864.0000000;865.0000000;864.0000000;865.0000000;20
GAZA;10;240215;123000;860.0000000;860.0000000;830.0000000;853.0000000;1240
GAZA;10;240215;124000;854.0000000;855.0000000;854.0000000;855.0000000;40
GAZA;10;240215;125000;850.0000000;854.0000000;846.0000000;854.0000000;210
GAZA;10;240215;130000;853.0000000;855.0000000;853.0000000;855.0000000;20
GAZA;10;240215;131000;855.0000000;858.0000000;855.0000000;858.0000000;160
GAZA;10;240215;132000;858.0000000;869.0000000;852.0000000;869.0000000;370
GAZA;10;240215;133000;868.0000000;868.0000000;868.0000000;868.0000000;90
GAZA;10;240215;134000;869.0000000;869.0000000;869.0000000;869.0000000;10
GAZA;10;240215;135000;869.0000000;869.0000000;869.0000000;869.0000000;100
GAZA;10;240215;140000;870.0000000;870.0000000;862.0000000;870.0000000;260
GAZA;10;240215;141000;870.0000000;876.0000000;870.0000000;876.0000000;40
GAZA;10;240215;142000;876.0000000;876.0000000;876.0000000;876.0000000;40
GAZA;10;240215;143000;876.0000000;876.0000000;868.0000000;870.0000000;120
GAZA;10;240215;144000;870.0000000;870.0000000;870.0000000;870.0000000;10
GAZA;10;240215;145000;869.0000000;870.0000000;868.0000000;870.0000000;50
GAZA;10;240215;150000;879.0000000;879.0000000;879.0000000;879.0000000;10
GAZA;10;240215;151000;871.0000000;871.0000000;871.0000000;871.0000000;10
GAZA;10;240215;152000;871.0000000;874.0000000;844.0000000;860.0000000;1020
GAZA;10;240215;153000;860.0000000;872.0000000;860.0000000;866.0000000;210
GAZA;10;240215;154000;868.0000000;868.0000000;868.0000000;868.0000000;60
GAZA;10;240215;155000;871.0000000;872.0000000;871.0000000;872.0000000;30
GAZA;10;240215;162000;873.0000000;882.0000000;873.0000000;882.0000000;310
GAZA;10;240215;163000;871.0000000;871.0000000;871.0000000;871.0000000;10
GAZA;10;240215;165000;871.0000000;871.0000000;871.0000000;871.0000000;20
GAZA;10;240215;170000;868.0000000;868.0000000;850.0000000;859.0000000;690
GAZA;10;240215;171000;864.0000000;864.0000000;864.0000000;864.0000000;100
GAZA;10;240215;172000;863.0000000;877.0000000;863.0000000;877.0000000;70
GAZA;10;240215;173000;867.0000000;876.0000000;867.0000000;876.0000000;20
GAZA;10;240215;174000;870.0000000;870.0000000;868.0000000;868.0000000;50
GAZA;10;240215;180000;874.0000000;877.0000000;868.0000000;868.0000000;90
GAZA;10;240215;181000;876.0000000;876.0000000;868.0000000;876.0000000;190
GAZA;10;240215;182000;876.0000000;876.0000000;876.0000000;876.0000000;70
GAZA;10;240215;184000;868.0000000;868.0000000;868.0000000;868.0000000;20
GAZA;10;240216;100000;868.0000000;884.0000000;865.0000000;884.0000000;190
GAZA;10;240216;101000;883.0000000;917.0000000;880.0000000;897.0000000;1830
GAZA;10;240216;102000;901.0000000;914.0000000;891.0000000;903.0000000;1300
GAZA;10;240216;103000;902.0000000;910.0000000;891.0000000;909.0000000;1240
GAZA;10;240216;104000;905.0000000;906.0000000;898.0000000;899.0000000;210
GAZA;10;240216;105000;898.0000000;903.0000000;898.0000000;901.0000000;80
GAZA;10;240216;110000;902.0000000;902.0000000;898.0000000;902.0000000;120
GAZA;10;240216;111000;897.0000000;904.0000000;897.0000000;900.0000000;100
GAZA;10;240216;112000;900.0000000;901.0000000;900.0000000;901.0000000;20
GAZA;10;240216;113000;901.0000000;902.0000000;901.0000000;902.0000000;60
GAZA;10;240216;114000;902.0000000;902.0000000;902.0000000;902.0000000;10
GAZA;10;240216;115000;902.0000000;903.0000000;902.0000000;903.0000000;40
GAZA;10;240216;120000;899.0000000;900.0000000;898.0000000;900.0000000;120
GAZA;10;240216;121000;898.0000000;898.0000000;898.0000000;898.0000000;110
GAZA;10;240216;122000;898.0000000;903.0000000;898.0000000;903.0000000;30
GAZA;10;240216;123000;902.0000000;904.0000000;898.0000000;898.0000000;60
GAZA;10;240216;124000;902.0000000;902.0000000;902.0000000;902.0000000;20
GAZA;10;240216;125000;902.0000000;902.0000000;902.0000000;902.0000000;10
GAZA;10;240216;130000;897.0000000;897.0000000;897.0000000;897.0000000;10
GAZA;10;240216;131000;897.0000000;897.0000000;896.0000000;896.0000000;20
GAZA;10;240216;132000;901.0000000;901.0000000;901.0000000;901.0000000;10
GAZA;10;240216;133000;901.0000000;901.0000000;901.0000000;901.0000000;10
GAZA;10;240216;134000;901.0000000;902.0000000;898.0000000;898.0000000;50
GAZA;10;240216;135000;901.0000000;902.0000000;896.0000000;896.0000000;110
GAZA;10;240216;140000;896.0000000;896.0000000;895.0000000;895.0000000;50
GAZA;10;240216;141000;901.0000000;901.0000000;901.0000000;901.0000000;10
GAZA;10;240216;142000;901.0000000;901.0000000;896.0000000;901.0000000;100
GAZA;10;240216;143000;896.0000000;896.0000000;896.0000000;896.0000000;30
GAZA;10;240216;144000;896.0000000;898.0000000;885.0000000;892.0000000;430
GAZA;10;240216;145000;892.0000000;910.0000000;887.0000000;893.0000000;750
GAZA;10;240216;150000;902.0000000;902.0000000;902.0000000;902.0000000;20
GAZA;10;240216;151000;894.0000000;894.0000000;889.0000000;889.0000000;70
GAZA;10;240216;152000;891.0000000;892.0000000;880.0000000;892.0000000;2380
GAZA;10;240216;153000;883.0000000;883.0000000;882.0000000;882.0000000;110
GAZA;10;240216;154000;881.0000000;883.0000000;880.0000000;880.0000000;110
GAZA;10;240216;160000;887.0000000;887.0000000;887.0000000;887.0000000;10
GAZA;10;240216;161000;887.0000000;887.0000000;880.0000000;880.0000000;60
GAZA;10;240216;164000;880.0000000;886.0000000;880.0000000;886.0000000;30
GAZA;10;240216;165000;887.0000000;900.0000000;885.0000000;900.0000000;300
GAZA;10;240216;170000;896.0000000;896.0000000;896.0000000;896.0000000;10
GAZA;10;240216;171000;895.0000000;895.0000000;885.0000000;885.0000000;120
GAZA;10;240216;172000;890.0000000;895.0000000;890.0000000;895.0000000;100
GAZA;10;240216;173000;895.0000000;895.0000000;895.0000000;895.0000000;50
GAZA;10;240216;175000;895.0000000;895.0000000;884.0000000;884.0000000;80
GAZA;10;240216;181000;885.0000000;890.0000000;885.0000000;890.0000000;40
